EAF	B	7.2900	-0.8200	6	3	47.7400	3.1000	1.1700	2.7300	1.5300	-7.4900
EAT	B-	25.2700	15.0200	6	3	56.7100	8.0200	0.3200	8.9100	73.3200	-7.5400
EB	B-	9.2600	8.3000	\N	3	56.3600	\N	2.7600	\N	12.6500	-3.5400
EBAY	C+	58.3900	-1.1700	5	1	77.2000	27.0200	3.8900	18.4300	61.3400	21.9300
EBF	B-	16.9200	2.4800	6	\N	49.9900	13.4100	1.0300	14.8500	-2.4200	-2.2500
EBIX	B-	21.8200	8.4000	4	\N	52.2900	6.9800	1.1500	17.0000	33.6200	-12.5100
EBND	B-	26.4100	0.0400	\N	\N	57.9500	\N	\N	\N	6.4100	-0.4500
EBS	C+	98.1600	1.5500	6	1	72.3300	75.8000	4.6600	33.0000	56.8600	38.1200
EBSB	B	11.8500	7.8300	\N	2	60.1700	9.3800	2.2200	13.7400	17.0900	6.2800
EC	B-	11.8900	-0.1700	4	4	58.7800	8.3000	1.2400	11.8600	11.0200	6.1600
ECC	C+	7.3400	1.5200	\N	5	58.7500	\N	3.2500	\N	24.4100	3.9700
ECH	B-	27.1000	-2.4100	\N	4	55.2700	\N	\N	\N	13.3900	4.5500
ECHO	B-	23.4100	3.5400	5	2	67.7300	74.7900	0.2700	12.6700	40.9400	12.5500
ECL	C+	207.9000	1.8400	6	5	58.6800	39.1500	3.9500	33.0000	19.0300	4.0100
ECOL	B-	32.9000	2.2400	5	3	51.7900	\N	1.2700	33.0000	6.5100	-1.9100
ECPG	A-	35.3400	6.1600	6	2	56.7400	10.3000	0.7400	3.9700	39.0800	-5.8400
ED	B-	71.5100	-0.9100	5	4	45.3200	18.3900	1.9200	10.9400	-17.7800	-5.4100
EDC	B-	55.4100	0.6500	\N	\N	66.2600	\N	\N	\N	73.6400	30.1600
EDF	C	7.0800	-0.2800	\N	\N	54.3300	\N	\N	\N	-6.9600	-0.9800
EDIT	B	32.6200	3.1600	1	3	56.6500	\N	86.5900	\N	44.7800	12.7200
EDU	B-	144.4400	2.4100	4	5	60.3700	51.9400	6.3100	\N	25.4400	13.7700
EDV	B	169.3700	-0.6300	\N	3	56.6300	\N	\N	\N	-1.5600	2.9900
EDZ	C-	20.3100	-0.7300	\N	\N	30.3600	\N	\N	\N	-52.3800	-26.9200
EE	C+	67.2700	-0.3900	6	\N	52.1200	33.6700	3.2300	\N	-1.1500	1.0400
EEFT	B	102.1900	7.5300	7	1	59.0500	19.7000	1.9100	8.9400	25.8000	-0.6400
EEM	B	43.1400	0.3000	\N	4	66.7300	\N	\N	\N	22.2800	9.8300
EEMV	B-	54.6500	0.2800	\N	3	62.7200	\N	\N	\N	11.7100	5.4000
EEX	B	2.8000	4.8700	4	3	53.5400	\N	0.5600	4.3600	33.3300	-11.9500
EFA	B-	63.5500	1.1300	\N	3	62.7800	\N	\N	\N	17.1000	4.7100
EFAV	B-	67.5800	0.6900	\N	3	58.7600	\N	\N	\N	6.9600	1.8700
EFC	C	11.9900	5.5500	\N	5	59.4200	\N	2.9300	21.2000	26.8800	-1.4800
EFG	B-	86.9700	1.2000	\N	3	66.5300	\N	\N	\N	18.3100	5.9800
EFR	B-	11.3200	0.1800	\N	\N	56.4600	\N	8.7100	\N	7.5000	-2.1600
EFT	B	11.5200	0.9800	\N	\N	61.7600	24.9300	8.2100	\N	6.9600	0.5200
EFV	B-	41.5300	1.0500	\N	3	60.1200	\N	\N	\N	16.1000	3.1500
EFX	C+	164.9400	0.9200	7	2	49.9400	74.8000	5.4900	\N	32.7400	-2.3800
EGBN	B-	32.1000	9.0000	\N	3	54.8800	8.2200	2.3200	\N	12.9900	-1.1700
EGHT	C+	15.6100	-0.2600	3	3	49.7200	\N	3.6800	\N	-9.1900	3.5800
EGOV	C	22.1600	2.1700	4	3	43.4200	29.5500	4.1100	24.0500	-4.8900	-6.0000
EGP	B-	118.7500	-0.3600	8	3	55.5000	37.0500	13.6000	33.0000	11.6500	-2.6600
EGRX	C+	50.8000	4.6800	6	3	59.8700	149.0000	3.5300	21.2400	5.7500	14.4400
EH	C-	10.8500	2.3600	\N	4	44.6000	\N	30.8100	\N	-9.3600	-15.5600
EHC	C	65.2100	3.8700	\N	3	56.1800	18.8700	1.3700	33.0000	-6.5200	-1.9800
EHTH	C+	108.0600	-5.2100	4	3	50.2800	44.8200	4.9400	\N	-9.3500	-1.7000
EIDO	B	19.1200	-0.8800	\N	3	59.8300	\N	\N	\N	25.1300	4.5400
EIDX	B-	49.2600	5.2300	4	3	56.7900	\N	71.9300	\N	2.2600	5.1900
EIG	B-	30.9700	2.9600	\N	3	62.4400	14.6700	1.2300	11.4800	-2.8800	4.5900
EIGR	B	9.5200	0.5300	3	1	39.2900	\N	\N	\N	17.5300	-11.3600
EIM	B+	13.0900	-0.0800	\N	\N	82.1900	18.1100	14.0800	\N	2.7500	3.4000
EIX	C+	55.2800	-2.4500	4	3	47.1400	16.0400	1.6500	\N	-4.4900	-7.0100
EL	C+	199.5300	1.8600	5	3	65.7400	56.3300	4.6000	33.0000	26.4500	4.2300
ELAN	B-	24.0800	2.5600	\N	3	68.4400	\N	3.1100	33.0000	5.7500	11.3300
ELF	B-	19.4600	1.4600	6	3	58.1700	55.2800	3.4100	27.6300	83.2400	14.7400
ELP	B	11.3400	1.5200	7	1	48.5200	8.2700	1.0000	7.9700	2.6200	-8.6200
ELS	C+	63.2200	-0.2800	4	2	52.1600	52.2500	11.2400	33.0000	1.2200	-2.1400
ELY	B	17.4000	3.8200	5	3	57.3500	28.2500	0.9800	32.3800	61.4100	10.2000
EMB	B	110.2500	0.4100	\N	\N	66.3800	\N	\N	\N	10.4700	1.8400
EMD	B+	12.4200	0.2400	\N	\N	60.4200	5.4700	8.0400	\N	12.6000	2.7300
EME	B	64.5100	3.9000	5	2	55.4100	11.0900	0.3700	12.9000	9.4900	2.1500
EMHY	B-	43.2900	0.4600	\N	\N	62.5300	\N	\N	\N	11.1100	1.2600
EMLC	B	31.2400	0.1600	\N	\N	61.7800	\N	\N	\N	8.5900	-0.1300
EMLP	C+	20.2300	1.8100	\N	\N	52.3400	\N	\N	\N	6.5900	-4.2600
EMN	B-	75.2300	3.0300	6	3	65.6200	12.8300	1.0900	10.8600	44.6700	8.0900
EMR	C+	63.6300	2.4800	4	3	60.3300	17.3100	2.1000	26.9400	32.8100	2.1800
ENB	B-	30.9800	1.2700	4	2	53.5400	42.5000	1.7400	\N	9.1600	-0.4500
ENPH	B	57.9500	3.7000	6	1	60.9600	34.3100	10.0100	33.0000	46.3000	14.8700
ENR	B-	49.7400	0.0200	3	2	64.2600	36.4900	1.2300	33.0000	45.4000	6.2400
ENS	B-	67.4800	3.4700	6	3	61.0100	21.1100	0.9000	22.6900	37.2400	4.2300
ENSG	C+	44.9100	9.1100	6	4	61.5200	23.9300	1.1400	22.7100	26.6100	4.9500
ENTA	C+	53.0500	2.6700	4	3	57.2200	47.4100	6.0200	30.5300	0.8200	6.0200
ENTG	B	57.9300	-0.1900	6	3	45.9500	27.9200	5.0100	31.8100	18.1800	-3.7100
ENV	B-	76.6000	1.8500	4	1	59.8200	\N	4.3000	33.0000	42.2700	2.8900
ENVA	B	14.5300	6.8400	6	2	53.5800	5.0100	0.4200	0.4800	10.5800	-3.7700
EOG	B	47.4600	0.3800	5	2	45.5100	13.0600	1.5100	3.3000	18.9800	-9.1000
EPAC	C+	18.9000	3.3400	\N	3	63.2100	\N	2.0700	\N	19.0200	7.3300
EPAM	C+	260.0700	2.5500	3	3	63.2800	52.6900	5.9900	33.0000	25.9200	10.8800
EPAY	B-	49.0500	4.0100	5	4	53.4600	\N	4.8000	29.7700	34.6400	-2.0400
EPC	B+	30.7200	-0.1000	6	2	56.0000	\N	0.7700	8.7100	16.3200	15.7900
EPD	B-	17.8100	4.2100	5	3	48.0600	8.4400	1.2300	\N	13.0100	-8.8500
EPHE	C+	26.7700	-2.5500	\N	3	47.7600	\N	\N	\N	7.5500	-1.0400
EPI	B-	21.0400	0.1400	\N	3	64.4600	\N	\N	\N	26.0600	8.1200
EPOL	B-	17.0400	0.2900	\N	3	57.1000	\N	\N	\N	16.3900	0.2900
EPP	B-	41.2300	1.1300	\N	3	60.8800	\N	\N	\N	15.4900	4.3500
EPR	B-	32.7400	7.7000	4	3	51.1500	21.4400	3.7600	\N	46.3600	-12.5100
EPRT	B	15.3300	5.0000	\N	3	51.7400	23.7300	9.1500	33.0000	40.7700	-13.3900
EPZM	C	14.8900	0.6400	2	3	35.8900	\N	87.0100	\N	-12.4400	-23.1500
EQC	B-	31.3900	-0.1300	6	3	42.9400	5.6700	36.3500	\N	-5.1900	-4.9400
EQH	B+	20.5800	4.8900	\N	2	59.2300	2.1400	0.6500	\N	36.8400	-0.8200
EQIX	B	713.8800	-0.4200	6	3	54.8800	120.2400	11.3900	\N	5.6800	2.7900
EQM	B	\N	\N	5	\N	\N	\N	\N	\N	\N	\N
EQNR	C+	15.3200	1.1200	4	3	57.8100	\N	0.8300	\N	24.7600	0.7900
EQR	C+	57.7200	1.2300	8	5	45.9800	18.3700	7.9000	33.0000	-12.5300	-8.8700
ERA	B+	\N	\N	7	\N	\N	\N	\N	\N	\N	\N
ERI	B	42.0300	4.7900	6	3	58.9800	\N	1.7400	33.6800	162.8500	9.3400
ERIE	B-	200.5700	1.7300	\N	3	68.1700	38.9500	3.6100	33.0000	23.4600	12.0700
ERII	C+	7.6500	3.3800	3	3	50.2300	48.4200	4.7700	\N	9.4400	-10.0000
ERJ	B-	6.4800	8.0000	5	3	56.6300	\N	0.5900	4.9300	-7.6900	-3.1400
ERUS	B-	34.3200	1.1200	\N	3	53.2200	\N	\N	\N	16.3400	0.3800
ERX	B-	14.6100	4.2100	\N	\N	49.2200	\N	\N	\N	26.7100	-12.5100
ERY	C	49.7200	-4.0700	\N	\N	45.4800	\N	\N	\N	-44.7600	6.4700
ES	C	85.0000	-1.6400	\N	3	56.2400	29.8700	3.4000	\N	-4.4100	0.8800
ESE	B-	87.2200	3.6200	6	\N	62.4700	30.9800	2.8400	33.0000	17.0900	5.6800
ESGD	C+	63.2700	1.1300	\N	\N	63.0700	\N	\N	\N	17.1900	4.7900
ESGE	B+	34.7700	0.3200	\N	\N	68.3200	\N	\N	\N	22.0000	10.7700
ESGU	B-	73.0800	0.9600	\N	\N	64.2400	\N	\N	\N	17.5100	5.8500
ESGV	B-	58.8300	1.1000	\N	\N	64.3700	\N	\N	\N	19.4000	6.0400
ESI	B-	11.0900	0.3600	7	3	56.8500	30.8100	1.4900	16.0100	28.0600	3.6400
ESNT	B	35.2100	9.0100	\N	3	54.8900	5.9900	4.2200	6.5100	35.4200	-4.5000
ESPR	B-	49.0100	3.3500	2	3	52.5800	\N	285.5900	\N	42.3900	11.5100
ESRT	C	7.0300	3.5300	5	3	52.5900	27.0400	1.6100	\N	-21.4500	-1.6800
ESS	B-	226.2700	-0.8900	7	3	44.4100	23.5300	9.8300	33.0000	-7.8000	-7.5100
ESTC	B	89.7600	0.9300	3	3	51.6500	\N	18.4800	\N	54.5700	4.1200
ET	B-	6.6200	4.0900	4	3	41.3400	9.2800	0.3300	10.9500	12.3900	-18.6700
ETFC	B	53.0800	1.7600	\N	3	65.2300	15.3400	3.6400	1.5600	36.1000	8.7500
ETG	B-	14.7500	1.6500	\N	\N	62.1100	\N	8.7700	\N	14.5200	4.3100
ETH	B-	11.8500	5.4300	6	3	53.4900	17.9300	0.4300	21.2800	24.0800	-3.5000
ETN	C+	93.4000	3.0100	6	3	67.6000	18.3400	1.7700	24.9800	23.3200	7.7400
ETR	B-	96.2400	-1.4200	5	3	49.9500	17.3300	1.7700	8.8700	-1.1000	-0.9800
ETRN	B	9.6300	5.2500	\N	3	60.7800	\N	2.5200	33.0000	42.0400	9.4300
ETSY	B-	101.9700	-1.7100	\N	2	52.2600	149.0000	14.2000	\N	79.7800	21.5200
ETV	B+	14.2000	0.2100	\N	\N	55.7200	5.8900	66.5000	\N	10.9400	0.6400
ETW	B+	8.7400	0.2300	\N	\N	59.3500	5.2700	36.2900	\N	11.6200	3.3100
ETY	B	10.9300	0.8300	\N	\N	57.8500	\N	48.3500	\N	7.9000	3.3100
EUFN	B-	15.1700	1.0700	\N	3	62.3300	\N	\N	\N	25.0600	6.0800
EUM	C-	15.9000	-0.2500	\N	\N	31.2900	\N	\N	\N	-20.5400	-9.4000
EURN	B-	9.3300	1.8600	8	4	57.1500	6.3100	1.8000	\N	-9.3300	2.0800
EV	B-	38.3500	5.1500	5	3	52.5900	11.2400	2.4900	8.5700	16.5300	-3.9600
EVBG	B	135.1100	0.0400	4	1	42.9300	\N	22.0900	\N	21.2200	-0.7100
EVER	B+	57.8500	6.9500	5	2	49.5600	\N	5.6900	33.0000	73.1500	-1.1600
EVH	C+	8.7500	7.3600	2	3	69.3100	\N	0.8700	\N	49.5700	47.0600
EVOP	C+	22.8000	6.1900	5	3	55.4000	\N	3.8800	22.0700	66.9100	-6.8600
EVR	B	58.5700	5.5700	\N	3	54.8000	9.5900	1.3000	4.6500	14.5500	-2.0100
EVRG	B-	61.2300	-1.8300	6	3	54.6100	22.5100	2.7000	\N	1.9000	3.1700
EVRI	C	6.2100	13.5300	4	4	58.5500	\N	0.7900	\N	54.8600	1.6400
EVT	B-	19.7300	1.5400	\N	\N	56.9800	\N	19.7100	\N	8.2900	-0.7000
EVTC	C+	27.9300	4.2200	\N	4	53.1900	20.6700	4.0600	13.0500	22.5000	-5.8000
EVV	B	11.1700	0.7200	\N	\N	51.8600	\N	9.8300	\N	2.2000	0.3600
EW	B-	72.4700	1.7600	7	3	59.9500	41.5300	10.0800	33.0000	1.2900	5.0900
EWA	B-	20.0700	2.1900	\N	3	62.5600	\N	\N	\N	23.1300	4.6400
EWBC	B	35.5300	6.1900	\N	3	51.8600	7.9200	2.5700	9.2400	36.3400	-5.2500
EWC	B-	26.9000	1.4300	\N	3	64.3400	\N	\N	\N	19.0300	4.8700
EWD	B-	33.7700	1.1100	\N	3	69.6100	\N	\N	\N	32.5400	11.2000
EWG	B	28.6800	1.0900	\N	3	66.2600	\N	\N	\N	29.2500	6.9000
EWH	B	21.8900	-0.9500	\N	3	52.1700	\N	\N	\N	2.7700	3.7900
EWI	C	25.4900	1.4700	\N	5	64.3800	\N	\N	\N	26.5600	6.6100
EWJ	B	56.6500	1.2700	\N	3	60.2500	\N	\N	\N	12.0000	2.8300
EWL	B-	40.7300	0.6400	\N	4	65.1100	\N	\N	\N	13.9900	6.1800
EWM	B-	27.0600	-0.8800	\N	3	62.3200	\N	\N	\N	16.6900	5.7000
EWN	B-	34.2800	-0.2900	\N	3	67.6100	\N	\N	\N	27.4800	7.8000
EWP	B-	23.7700	1.4500	\N	3	62.6100	\N	\N	\N	16.2300	4.9900
EWQ	C+	28.8400	1.6600	\N	3	65.6400	\N	\N	\N	23.9400	6.3400
EWS	B	19.4600	1.1400	\N	3	57.4000	\N	\N	\N	8.7200	1.8800
EWT	B-	42.8900	-0.1400	\N	3	70.2000	\N	\N	\N	22.5100	9.5500
EWU	B-	26.6500	1.8000	\N	3	57.6600	\N	\N	\N	11.6000	2.3400
EWW	B-	32.0800	2.3300	\N	3	51.8600	\N	\N	\N	17.8500	-2.0500
EWY	B-	59.5100	0.7800	\N	3	62.9700	\N	\N	\N	23.1100	7.2300
EWZ	B-	31.0300	0.8400	\N	3	60.4900	\N	\N	\N	23.2800	5.0800
EWZS	C+	13.7700	1.3200	\N	3	63.0800	\N	\N	\N	32.4000	7.1600
EXAS	B	95.8400	3.0800	4	2	61.6500	\N	13.6300	\N	43.4300	7.4900
EXC	B	38.0500	0.4800	6	3	56.9600	11.9900	1.0800	\N	2.7500	-0.6800
EXEL	B	24.3700	2.3900	4	3	53.8600	26.1500	7.4000	17.7600	33.7500	6.8900
EXLS	B-	63.0800	3.5800	6	4	56.7900	29.0200	2.1300	20.2200	19.4000	3.8900
EXP	B-	73.9700	1.9400	7	3	61.7000	100.2300	2.0800	12.0900	24.7000	7.5600
EXPD	C+	79.8300	2.1900	6	3	70.0300	24.1400	1.6400	25.4400	16.1300	7.6200
EXPE	B-	90.2300	9.4100	4	3	61.5000	\N	1.0600	\N	48.9900	7.0700
EXPI	B	16.4700	4.3700	6	3	64.4100	\N	1.0300	18.6800	104.8500	37.4800
EXPO	B-	81.5900	3.9800	7	3	63.9600	51.0600	9.8600	33.0000	21.1100	5.5500
EXR	C	98.0800	0.8000	5	3	62.7900	29.4300	9.4200	33.0000	5.4600	0.6800
EYE	B-	30.4900	5.5000	6	3	56.7800	99.3200	1.3700	29.7000	25.9400	8.6200
EZA	C	38.7200	0.6000	\N	5	66.4100	\N	\N	\N	28.3000	10.0300
EZU	C+	38.4900	1.1400	\N	3	65.7600	\N	\N	\N	25.0500	6.4700
FAF	B-	52.7500	3.0300	\N	2	65.2600	9.0800	0.9000	9.4600	23.4500	4.5000
FANG	B	39.9000	1.5800	5	3	46.3500	\N	1.5200	1.9900	31.9900	-17.0800
FANH	B-	21.0000	0.3800	6	3	52.1600	93.3300	2.8000	\N	7.4200	4.2200
FARO	C+	56.3700	7.3100	4	3	61.3000	\N	2.7000	26.7100	26.7000	2.0300
FAS	B-	33.9800	5.3000	\N	\N	56.5400	\N	\N	\N	32.5800	-0.3500
FAST	C	44.0200	1.4300	4	1	63.7000	31.5600	4.6800	33.0000	27.3700	8.1300
FATE	B	34.8700	2.5000	3	3	54.0500	\N	287.8400	\N	21.5800	9.2800
FAZ	C	16.0800	-5.4100	\N	\N	38.1200	\N	\N	\N	-45.0800	-4.9100
FB	B	240.2800	0.2300	5	3	56.5700	34.5800	9.3200	29.4800	35.7700	3.3500
FBC	B-	28.8900	5.9400	\N	1	55.6200	7.2400	1.9300	\N	46.5000	1.6200
FBHS	B-	68.3800	2.5000	\N	1	65.7800	21.1100	1.6000	20.4600	57.8100	11.4800
FBM	B	14.9000	2.7600	7	3	52.6400	12.6100	0.2900	5.4500	60.2200	-2.1000
FBND	B+	54.6100	0.2000	\N	\N	69.3200	\N	\N	\N	2.5700	0.9100
FCAU	B	10.4300	1.4600	6	3	61.6100	\N	\N	\N	34.9300	10.8400
FCF	C+	8.0800	5.4800	\N	3	54.3100	9.3200	2.3200	11.6600	-4.2700	-1.3400
FCFS	C+	66.3300	1.4100	\N	3	47.7100	18.3100	1.4600	18.3900	-6.0600	-4.4800
FCN	C+	112.8900	2.5200	6	3	52.5500	20.4900	1.7800	27.4500	-14.5000	8.2000
FCOM	B+	37.4400	0.9700	\N	2	61.9300	\N	\N	\N	20.0400	4.5500
FCPT	B-	23.6000	3.1900	4	3	53.9900	21.9300	9.7500	\N	18.5300	-3.7100
FCX	B-	13.5300	0.2200	4	2	78.1500	\N	1.4600	\N	76.4000	29.2300
FDL	B-	26.0700	1.4800	\N	3	56.9500	\N	\N	\N	10.0900	-0.6100
FDN	B+	177.9400	0.1300	\N	2	60.5300	\N	\N	\N	30.3800	8.1400
FDP	C+	23.7600	2.3300	7	\N	52.0700	26.6100	0.2400	17.3900	-23.6300	-0.1700
FDS	B-	351.8400	0.0800	6	1	67.2800	36.2500	8.9400	33.0000	26.9600	19.4300
FDVV	B-	27.7800	1.4600	\N	3	58.7900	\N	\N	\N	13.0200	0.9400
FDX	B-	161.2500	1.7400	6	3	70.3300	32.9600	0.6000	\N	34.4900	20.6200
FE	B-	40.8200	-0.2400	6	3	55.9300	38.3300	1.9800	\N	-7.1200	0.8600
FEI	D+	5.4100	4.8400	\N	\N	45.1900	\N	\N	\N	-0.5500	-11.3100
FELE	B	52.7200	2.1300	8	5	58.0400	25.5700	1.8200	18.7200	13.4700	3.1500
FEM	B-	22.6000	-0.0400	\N	4	65.7100	\N	\N	\N	20.2100	8.5200
FEN	C+	10.4400	5.1400	\N	\N	45.7400	11.2600	15.2600	\N	-7.8600	-10.0800
FENY	B-	9.8200	1.9700	\N	5	50.4100	\N	\N	\N	17.7500	-6.4800
FEYE	B-	12.3400	4.2200	4	3	51.5800	\N	3.1100	\N	18.5400	-3.2900
FEZ	B-	37.6000	1.3500	\N	3	67.2900	\N	\N	\N	26.3400	6.6400
FF	B	12.6200	7.8600	6	\N	61.5100	5.4300	2.5800	21.5000	42.0500	2.0200
FFBC	B	13.8500	6.9500	\N	3	55.8500	7.5700	2.1800	\N	2.8200	1.9100
FFC	B-	20.4800	0.7400	\N	\N	62.2600	5.5000	11.4200	\N	15.6400	1.4900
FFIN	B-	29.1700	5.4200	\N	2	54.5000	24.5300	12.1200	33.0000	18.2900	-3.9800
FFIV	B	146.9300	2.1000	4	2	59.8700	26.1700	3.9400	15.3200	22.0100	4.9500
FFTY	B+	35.5300	0.0600	\N	\N	60.3700	\N	\N	\N	24.0600	7.3700
FGD	B-	18.4200	0.9900	\N	3	56.3100	\N	\N	\N	14.7700	-1.6000
FGEN	B	45.5000	8.1800	3	2	67.3200	\N	15.7900	\N	28.6800	15.5700
FHB	C+	16.6100	6.3400	\N	4	51.8400	8.6800	3.0800	33.0000	10.2900	-6.0000
FHLC	B-	52.1900	1.6600	\N	3	66.3600	\N	\N	\N	11.4900	7.7400
FHN	B	9.3500	7.2200	\N	3	51.2700	8.4500	3.0400	\N	20.4900	-9.3100
FIBK	B	30.2600	4.9600	\N	3	52.5300	11.6600	3.3600	\N	11.0900	-4.3600
FICO	B	406.0100	-0.6300	8	3	49.6400	53.5400	9.8300	33.0000	30.9900	-3.2200
FII	D-	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
FINX	B+	34.6100	1.7000	\N	\N	61.0600	\N	\N	\N	34.5100	4.7800
FIS	B-	140.4300	2.9400	7	3	59.1900	149.0000	7.5800	33.0000	16.8700	2.1800
FISV	C+	100.7400	3.2800	5	3	54.5200	55.6000	5.3500	27.3000	7.5600	0.8000
FITB	C+	19.1700	5.6500	\N	4	51.3300	8.4100	2.0300	16.7000	21.8700	-10.6700
FIVE	C	102.6300	4.9100	5	3	50.8700	58.4500	3.3800	\N	26.8600	-6.5600
FIVG	B-	27.8100	0.6200	\N	3	60.4100	\N	\N	\N	17.7500	3.9200
FIVN	B	112.7300	0.2000	3	3	53.8700	\N	20.3800	33.0000	31.1100	8.8300
FIX	B	42.4400	4.6400	6	3	64.1000	14.0200	0.5400	12.7900	28.4500	8.3500
FIXD	C	55.2600	0.0900	\N	\N	79.9400	\N	\N	\N	2.4800	1.0400
FIXX	C	14.2800	2.4400	\N	4	43.8700	\N	337.6500	\N	2.2200	-6.5400
FIZZ	B	67.0100	-0.8700	5	1	62.7800	24.2400	3.0400	19.7800	29.2100	14.4500
FL	B	29.1500	5.9200	5	3	52.2900	14.9700	0.4200	\N	30.3700	-0.2400
FLCO	C+	26.9300	-0.0400	\N	\N	73.4100	\N	\N	\N	6.0700	2.1200
FLEX	C	10.9100	6.7500	3	3	62.4000	63.4300	0.2200	\N	36.2000	5.1100
FLGT	B	20.5600	2.8000	\N	3	69.4100	\N	13.2200	33.0000	63.8200	24.6100
FLIR	C	42.3600	5.7700	5	3	55.3200	46.0900	2.9000	24.3200	25.3300	1.3400
FLJP	B	25.0600	1.3200	\N	3	59.9200	\N	\N	\N	12.2000	2.8500
FLO	C+	22.0000	-0.5900	7	3	44.6100	50.2300	1.0900	33.0000	-3.0000	-2.8300
FLOT	B+	50.5400	0.0400	\N	\N	62.0500	\N	\N	\N	1.5700	0.2500
FLOW	B-	38.9300	4.6200	5	2	63.3500	41.5900	1.1400	17.4700	37.5100	10.3100
FLQL	B-	33.2200	0.9100	\N	3	62.6200	\N	\N	\N	12.7600	3.7500
FLR	B-	12.6500	5.4200	4	3	57.3300	\N	0.1100	\N	71.8700	-1.0900
FLRN	B	30.5000	0.0300	\N	\N	66.5400	\N	\N	\N	1.7300	0.3600
FLS	C+	30.6700	5.4300	9	2	62.9300	20.6400	0.9900	26.4700	28.5400	8.2200
FLT	B-	265.7900	6.7000	7	3	62.4600	27.4800	8.3000	18.5000	25.6900	2.7300
FLTR	B	25.0900	0.2400	\N	\N	64.5500	\N	\N	\N	2.7900	0.5200
FLWS	B-	25.5500	6.3300	\N	2	67.6900	42.5100	1.2200	26.8700	79.6800	19.3900
FLXN	B-	13.4500	2.5200	3	2	61.2800	\N	7.9000	\N	70.4700	16.8500
FLY	B	7.7000	7.8400	7	5	50.8100	1.1000	0.4200	\N	28.5500	-16.3000
FMB	B	55.4700	0.1400	\N	\N	88.2300	\N	\N	\N	2.9000	1.0200
FMBI	C+	13.1400	5.5400	\N	3	53.4900	8.3600	2.0200	33.0000	-0.6100	-3.6700
FMC	B	107.8700	4.2800	7	3	67.5300	25.8700	2.9200	33.0000	28.3600	9.7000
FMCI	B+	14.2000	-1.0500	\N	\N	43.8900	\N	\N	\N	37.3300	-4.3800
FMS	B	42.5900	1.0200	5	4	51.0800	11.5400	\N	\N	24.7100	1.3300
FMX	B-	58.3400	0.4500	4	5	37.0700	18.0000	0.9100	\N	0.0200	-11.0100
FN	B	65.0200	1.3400	6	3	60.0800	20.6700	1.4700	\N	6.1000	5.4500
FNB	B	7.5500	7.0900	\N	3	55.2100	7.4200	1.8600	\N	3.8500	-2.2000
FNCL	B-	34.3100	2.3000	\N	3	57.8600	\N	\N	\N	12.9400	-0.2600
FND	B	61.5600	2.8600	6	3	66.7900	41.2600	2.9100	\N	80.0000	15.4500
FNDA	B-	32.6000	3.6900	\N	3	59.2800	\N	\N	\N	21.7300	1.1200
FNDC	B-	28.5000	1.1000	\N	3	61.3100	\N	\N	\N	18.0600	2.5200
FNDE	B	24.6700	0.0000	\N	3	59.8000	\N	\N	\N	15.9300	4.6700
FNDF	B-	24.6800	1.2300	\N	3	61.0100	\N	\N	\N	17.0200	2.8800
FNDX	B-	38.1900	1.5200	\N	3	60.6500	\N	\N	\N	14.3100	2.5500
FNF	B+	32.1700	1.5800	\N	1	60.8200	11.2200	1.1100	11.9600	22.4600	1.2600
FNGU	B+	135.7800	0.7100	\N	\N	69.0800	\N	\N	\N	139.0100	50.9700
FNKO	B	6.0700	-4.5600	4	2	56.2500	35.5000	0.3700	4.9400	59.3200	-3.6500
FNV	B	148.2400	1.0400	8	3	62.9800	149.0000	31.2100	\N	20.7900	11.9000
FOCS	C+	36.9200	4.0900	7	3	71.0500	149.0000	1.9300	19.1500	88.9500	26.8700
FOE	C+	12.3500	4.1300	6	3	58.5000	24.6500	0.9700	\N	36.6200	1.1500
FORM	B	30.8200	-1.8600	6	2	58.5900	48.3800	3.8300	20.9800	37.3800	14.9400
FOX	B	26.2500	4.4600	\N	\N	49.2500	12.2100	1.2400	\N	4.2900	-9.0400
FOXA	B	26.0600	4.1200	\N	5	47.2600	12.1700	1.2200	1.8000	1.4000	-11.0300
FOXF	B-	84.6800	4.7100	3	3	58.1700	39.8900	4.4700	\N	101.5700	-0.2900
FPAC	C	10.2800	0.1900	3	\N	58.0400	149.0000	\N	\N	0.7800	0.3900
FPE	B-	18.6400	0.7600	\N	\N	58.8500	\N	\N	\N	4.9500	0.2200
FPF	B	20.9600	0.1900	\N	\N	52.4200	\N	\N	\N	7.3800	1.7000
FR	B	38.7200	0.7300	6	2	55.0400	19.2600	11.4300	\N	11.7100	-1.5500
FRA	B-	11.1500	-0.1800	\N	\N	53.4100	27.7400	9.1000	\N	2.8600	0.2700
FRC	C+	111.0800	2.1700	\N	1	60.6200	21.6500	5.0100	29.5100	17.5100	3.3900
FREL	B-	23.4300	1.0300	\N	3	53.5500	\N	\N	\N	5.4900	-3.6600
FREQ	B+	22.6500	4.0900	\N	2	53.8500	\N	19.3900	\N	49.0100	12.9700
FRGI	B-	6.4000	9.7800	4	3	49.0400	\N	0.2700	2.9400	3.0600	-8.3100
FRHC	B	19.6900	1.4400	7	\N	74.5500	46.1100	9.9600	14.8200	30.2200	7.7100
